"","country","city","date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"3912","the-netherlands","amsterdam",2020-07-09,7881227,"Watergraafsmeer",52.35461,4.92791,"Apartment","Entire home/apt",2,1,1,100,2,1125,0,100,3000
"3913","the-netherlands","amsterdam",2020-07-09,7881721,"Slotervaart",52.34877,4.84015,"Apartment","Private room",2,1,1,150,2,1125,0,150,4500
"3914","the-netherlands","amsterdam",2020-07-09,7883592,"Oud-Oost",52.36399,4.92945,"Apartment","Entire home/apt",2,1,1,89,4,1125,0,89,2670
"3915","the-netherlands","amsterdam",2020-07-09,7884650,"De Baarsjes - Oud-West",52.36176,4.85436,"Apartment","Private room",2,1,1,59,2,300,0,59,1770
"3916","the-netherlands","amsterdam",2020-07-09,7885088,"Westerpark",52.37903,4.87669,"Apartment","Private room",2,1,1,57,2,18,0,57,1710
"3917","the-netherlands","amsterdam",2020-07-09,7889965,"Oud-Oost",52.3587,4.91559,"Apartment","Private room",4,2,2,80,5,1125,0,80,2400
"3918","the-netherlands","amsterdam",2020-07-09,7890588,"Centrum-Oost",52.37591,4.90637,"Apartment","Entire home/apt",2,1,1,80,4,17,0,80,2400
"3919","the-netherlands","amsterdam",2020-07-09,7891490,"De Baarsjes - Oud-West",52.36984,4.87154,"Apartment","Entire home/apt",4,3,4,289,4,1125,0,289,8670
"3920","the-netherlands","amsterdam",2020-07-09,7891764,"De Baarsjes - Oud-West",52.36761,4.87695,"Loft","Entire home/apt",2,1,1,190,1,14,0,180,5400
"3921","the-netherlands","amsterdam",2020-07-09,7893478,"Centrum-West",52.37415,4.87641,"House","Entire home/apt",4,2,2,375,2,60,29,399,399
"3922","the-netherlands","amsterdam",2020-07-09,7895052,"Zuid",52.34907,4.86145,"Apartment","Entire home/apt",3,1,1,119,3,1125,0,125,3750
"3923","the-netherlands","amsterdam",2020-07-09,7895182,"Bos en Lommer",52.37519,4.83893,"Apartment","Private room",2,1,1,68,3,30,25,85,425
"3924","the-netherlands","amsterdam",2020-07-09,7896807,"Bos en Lommer",52.3765,4.84467,"Apartment","Entire home/apt",2,0,1,85,5,1125,0,85,2550
"3925","the-netherlands","amsterdam",2020-07-09,7896910,"De Pijp - Rivierenbuurt",52.35674,4.90209,"Apartment","Entire home/apt",4,2,4,250,2,28,0,275,8250
"3926","the-netherlands","amsterdam",2020-07-09,7897980,"Westerpark",52.37951,4.87301,"Apartment","Entire home/apt",2,1,1,150,3,1125,0,150,4500
"3927","the-netherlands","amsterdam",2020-07-09,7898257,"Oostelijk Havengebied - Indische Buurt",52.36045,4.9434,"Apartment","Entire home/apt",2,1,1,140,3,365,0,140,4200
"3928","the-netherlands","amsterdam",2020-07-09,7898652,"Centrum-West",52.37584,4.89887,"Apartment","Entire home/apt",4,2,2,150,1,1125,0,150,4500
"3929","the-netherlands","amsterdam",2020-07-09,7898819,"Oostelijk Havengebied - Indische Buurt",52.36143,4.9357,"Apartment","Entire home/apt",4,1,0,120,4,14,15,126,1890
"3930","the-netherlands","amsterdam",2020-07-09,7899208,"De Pijp - Rivierenbuurt",52.35448,4.88958,"Apartment","Entire home/apt",4,4,4,399,3,1125,0,399,11970
"3931","the-netherlands","amsterdam",2020-07-09,7899571,"Centrum-West",52.37029,4.89792,"Townhouse","Private room",2,1,1,75,1,1125,0,112.5,3375
"3932","the-netherlands","amsterdam",2020-07-09,7905052,"De Pijp - Rivierenbuurt",52.35519,4.89961,"Apartment","Entire home/apt",4,2,2,164,2,1125,0,145,4350
"3933","the-netherlands","amsterdam",2020-07-09,7907054,"De Baarsjes - Oud-West",52.35964,4.85542,"Condominium","Entire home/apt",4,2,2,125,2,30,0,125,3750
"3934","the-netherlands","amsterdam",2020-07-09,7909701,"Zuid",52.3478,4.87697,"Apartment","Entire home/apt",4,1,4,160,2,30,0,180,5400
